CoM ID,map_id,address,description,pic,link,lat,lng,icon,anim,title,infoopen,category,approved,retina,type,did,other_data,Custom Field:Scientific Name,Custom Field:Genus,Custom Field:Family,Custom Field:Year Planted,Custom Field:Age of tree,Custom Field:Age Description,Custom Field:Useful Life Expectency,Custom Field:Located in
1055794,6,"-37.79232132, 144.9559127",,,,-37.79232132,144.9559127,,0,Gossamer Wattle,0,Other Genuses,1,0,0,,,Acacia floribunda,Acacia,Fabaceae,1999,26,Semi-Mature,31-60 years,Park
1053542,6,"-37.78427649, 144.9554602",,,,-37.78427649,144.9554602,,0,Black Wattle,0,Other Genuses,1,0,0,,,Acacia melanoxylon,Acacia,Fabaceae,1999,26,Juvenile,31-60 years,Park
1289861,6,"-37.79370692, 144.939424",,,,-37.79370692,144.939424,,0,Golden Locust,0,Other Genuses,1,0,0,,,Robinia pseudoacacia,Robinia,Fabaceae,2008,17,Semi-Mature,21-30 years,Park
1070747,6,"-37.79421948, 144.9570555",,,,-37.79421948,144.9570555,,0,Golden Honeylocust,0,Other Genuses,1,0,0,,,Gleditsia triacanthos,Gleditsia,Fabaceae,2007,18,Semi-Mature,21-30 years,Street
1457161,6,"-37.80702332, 144.9536048",,,,-37.80702332,144.9536048,,0,Black Wattle,0,Other Genuses,1,0,0,,,Acacia melanoxylon,Acacia,Fabaceae,2010,15,New,61+ years,Street
1289007,6,"-37.79289549, 144.9323224",,,,-37.79289549,144.9323224,,0,Moptop,0,Other Genuses,1,0,0,,,Robinia pseudoacacia,Robinia,Fabaceae,2008,17,Semi-Mature,21-30 years,Street
1455105,6,"-37.79126886, 144.9235635",,,,-37.79126886,144.9235635,,0,Holm Oak,0,Quercus,1,0,0,,,Quercus ilex,Quercus,Fagaceae,2010,15,New,61+ years,Park
1032897,6,"-37.82489504, 144.9741198",,,,-37.82489504,144.9741198,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,21-30 years,Park
1035468,6,"-37.84055495, 144.9848264",,,,-37.84055495,144.9848264,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,6-10 years (>50% canopy),Park
1058098,6,"-37.81476001, 144.9820055",,,,-37.81476001,144.9820055,,0,Swamp White Oak,0,Quercus,1,0,0,,,Quercus bicolor,Quercus,Fagaceae,1998,27,Mature,31-60 years,Park
1035564,6,"-37.83935216, 144.9846687",,,,-37.83935216,144.9846687,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,1-5 years (<50% canopy),Park
1030630,6,"-37.8205427, 144.9740508",,,,-37.8205427,144.9740508,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1997,28,Semi-Mature,6-10 years (<50% canopy),Park
1037064,6,"-37.80730939, 144.9720736",,,,-37.80730939,144.9720736,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Semi-Mature,11-20 years,Park
1037795,6,"-37.7887662, 144.9595517",,,,-37.7887662,144.9595517,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1998,27,Semi-Mature,6-10 years (<50% canopy),Park
1035826,6,"-37.83779718, 144.9810187",,,,-37.83779718,144.9810187,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1998,27,Mature,31-60 years,Park
1058065,6,"-37.81411325, 144.9787489",,,,-37.81411325,144.9787489,,0,Daimyo Oak,0,Quercus,1,0,0,,,Quercus dentata,Quercus,Fagaceae,1998,27,Mature,31-60 years,Park
1070546,6,"-37.80265746, 144.965477",,,,-37.80265746,144.965477,,0,Kermes Oak,0,Quercus,1,0,0,,,Quercus coccifera,Quercus,Fagaceae,2007,18,Semi-Mature,61+ years,Park
1067340,6,"-37.81120114, 144.9812785",,,,-37.81120114,144.9812785,,0,Swamp White Oak,0,Quercus,1,0,0,,,Quercus bicolor,Quercus,Fagaceae,2006,19,Juvenile,61+ years,Park
1067217,6,"-37.7828512, 144.9632215",,,,-37.7828512,144.9632215,,0,Scarlet Oak,0,Quercus,1,0,0,,,Quercus coccinea,Quercus,Fagaceae,2006,19,Juvenile,61+ years,Park
1036508,6,"-37.80193601, 144.9730146",,,,-37.80193601,144.9730146,,0,Yellow Chestnut Oak,0,Quercus,1,0,0,,,Quercus castaneifolia,Quercus,Fagaceae,1998,27,Mature,11-20 years,Park
1037078,6,"-37.80716039, 144.9715741",,,,-37.80716039,144.9715741,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,21-30 years,Park
1069669,6,"-37.8392816, 144.9813921",,,,-37.8392816,144.9813921,,0,Scarlet Oak,0,Quercus,1,0,0,,,Quercus coccinea,Quercus,Fagaceae,2007,18,Juvenile,61+ years,Park
1069867,6,"-37.79632899, 144.9205982",,,,-37.79632899,144.9205982,,0,Fastigiate English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,2006,19,Semi-Mature,61+ years,Park
1031759,6,"-37.83297188, 144.9765442",,,,-37.83297188,144.9765442,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,21-30 years,Park
1033671,6,"-37.82182463, 144.9734175",,,,-37.82182463,144.9734175,,0,Holm Oak,0,Quercus,1,0,0,,,Quercus ilex,Quercus,Fagaceae,1998,27,Mature,31-60 years,Park
1058063,6,"-37.81412696, 144.9791489",,,,-37.81412696,144.9791489,,0,Bur Oak,0,Quercus,1,0,0,,,Quercus macrocarpa,Quercus,Fagaceae,1998,27,Semi-Mature,31-60 years,Park
1035457,6,"-37.84059291, 144.984733",,,,-37.84059291,144.984733,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Semi-Mature,1-5 years (<50% canopy),Park
1035812,6,"-37.83783113, 144.9803031",,,,-37.83783113,144.9803031,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1998,27,Semi-Mature,31-60 years,Park
1036732,6,"-37.80213165, 144.9725643",,,,-37.80213165,144.9725643,,0,Yellow Chestnut Oak,0,Quercus,1,0,0,,,Quercus castaneifolia,Quercus,Fagaceae,1998,27,Mature,11-20 years,Park
1035830,6,"-37.83785252, 144.9814607",,,,-37.83785252,144.9814607,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1998,27,Mature,21-30 years,Park
1031738,6,"-37.83306598, 144.9782185",,,,-37.83306598,144.9782185,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,6-10 years (<50% canopy),Park
1036763,6,"-37.80251813, 144.9712854",,,,-37.80251813,144.9712854,,0,Yellow Chestnut Oak,0,Quercus,1,0,0,,,Quercus castaneifolia,Quercus,Fagaceae,1998,27,Mature,21-30 years,Park
1036963,6,"-37.80611922, 144.9719905",,,,-37.80611922,144.9719905,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1998,27,Mature,11-20 years,Park
1030625,6,"-37.82109896, 144.9745358",,,,-37.82109896,144.9745358,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1997,28,Semi-Mature,6-10 years (<50% canopy),Park
1069844,6,"-37.79659563, 144.9204446",,,,-37.79659563,144.9204446,,0,Fastigiate English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,2006,19,Semi-Mature,6-10 years (<50% canopy),Park
1036718,6,"-37.80218501, 144.9721929",,,,-37.80218501,144.9721929,,0,Turkey Oak,0,Quercus,1,0,0,,,Quercus cerris,Quercus,Fagaceae,1998,27,Mature,6-10 years (>50% canopy),Park
1032724,6,"-37.8264247, 144.973591",,,,-37.8264247,144.973591,,0,Turkey Oak,0,Quercus,1,0,0,,,Quercus cerris,Quercus,Fagaceae,1998,27,Mature,21-30 years,Park
1064912,6,"-37.82525848, 144.9753088",,,,-37.82525848,144.9753088,,0,Swamp White Oak,0,Quercus,1,0,0,,,Quercus bicolor,Quercus,Fagaceae,2006,19,Juvenile,61+ years,Park
1039979,6,"-37.81017383, 144.9540666",,,,-37.81017383,144.9540666,,0,Holm Oak,0,Quercus,1,0,0,,,Quercus ilex,Quercus,Fagaceae,1998,27,Mature,31-60 years,Park
1069834,6,"-37.79689597, 144.9205964",,,,-37.79689597,144.9205964,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,2006,19,Semi-Mature,31-60 years,Park
1035393,6,"-37.84103328, 144.9847466",,,,-37.84103328,144.9847466,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,6-10 years (<50% canopy),Park
1033555,6,"-37.82251373, 144.9705539",,,,-37.82251373,144.9705539,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,1998,27,Mature,31-60 years,Park
1035641,6,"-37.83798593, 144.9824352",,,,-37.83798593,144.9824352,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1998,27,Semi-Mature,11-20 years,Park
1063728,6,"-37.81965545, 144.9722631",,,,-37.81965545,144.9722631,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,2000,25,Juvenile,31-60 years,Park
1036771,6,"-37.80278965, 144.9708303",,,,-37.80278965,144.9708303,,0,Yellow Chestnut Oak,0,Quercus,1,0,0,,,Quercus castaneifolia,Quercus,Fagaceae,1998,27,Mature,6-10 years (<50% canopy),Park
1060629,6,"-37.80276018, 144.9700193",,,,-37.80276018,144.9700193,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,2000,25,Juvenile,61+ years,Park
1035536,6,"-37.83939094, 144.9847815",,,,-37.83939094,144.9847815,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,11-20 years,Park
1035477,6,"-37.84021445, 144.984814",,,,-37.84021445,144.984814,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,6-10 years (>50% canopy),Park
1031825,6,"-37.83191189, 144.9767939",,,,-37.83191189,144.9767939,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,1998,27,Mature,1-5 years (<50% canopy),Park
1031803,6,"-37.8319409, 144.9771135",,,,-37.8319409,144.9771135,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,1998,27,Mature,31-60 years,Park
1035456,6,"-37.84051314, 144.9847265",,,,-37.84051314,144.9847265,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,1998,27,Mature,1-5 years (<50% canopy),Park
1036926,6,"-37.80603925, 144.972779",,,,-37.80603925,144.972779,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,1998,27,Mature,1-5 years (<50% canopy),Park
1061563,6,"-37.81954801, 144.9714198",,,,-37.81954801,144.9714198,,0,English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,2000,25,Semi-Mature,31-60 years,Park
1033062,6,"-37.82346176, 144.9721696",,,,-37.82346176,144.9721696,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1998,27,Mature,11-20 years,Park
1032910,6,"-37.8251243, 144.974701",,,,-37.8251243,144.974701,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,1998,27,Mature,21-30 years,Park
1070994,6,"-37.79662253, 144.920442",,,,-37.79662253,144.920442,,0,Fastigiate English Oak,0,Quercus,1,0,0,,,Quercus robur,Quercus,Fagaceae,2006,19,Semi-Mature,1-5 years (<50% canopy),Park
1033124,6,"-37.82330209, 144.9720555",,,,-37.82330209,144.9720555,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1998,27,Mature,21-30 years,Park
1030251,6,"-37.82843678, 144.9661242",,,,-37.82843678,144.9661242,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Mature,21-30 years,Street
1030198,6,"-37.82440553, 144.9620788",,,,-37.82440553,144.9620788,,0,Red Oak,0,Quercus,1,0,0,,,Quercus rubra,Quercus,Fagaceae,1997,28,Semi-Mature,11-20 years,Street
1455952,6,"-37.79675184, 144.9691258",,,,-37.79675184,144.9691258,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2010,15,New,61+ years,Street
1068880,6,"-37.80380091, 144.969421",,,,-37.80380091,144.969421,,0,Red Oak,0,Quercus,1,0,0,,,Quercus rubra,Quercus,Fagaceae,2006,19,Juvenile,61+ years,Street
1021439,6,"-37.80003345, 144.9724917",,,,-37.80003345,144.9724917,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,61+ years,Street
1027789,6,"-37.82311706, 144.9711968",,,,-37.82311706,144.9711968,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,1997,28,Semi-Mature,11-20 years,Street
1013458,6,"-37.80984339, 144.9484377",,,,-37.80984339,144.9484377,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,6-10 years (<50% canopy),Street
1065958,6,"-37.79366326, 144.957424",,,,-37.79366326,144.957424,,0,Scarlet Oak,0,Quercus,1,0,0,,,Quercus coccinea,Quercus,Fagaceae,2006,19,Juvenile,61+ years,Street
1026206,6,"-37.81067612, 144.9848931",,,,-37.81067612,144.9848931,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1064394,6,"-37.79857207, 144.9703191",,,,-37.79857207,144.9703191,,0,Scarlet Oak,0,Quercus,1,0,0,,,Quercus coccinea,Quercus,Fagaceae,2006,19,Juvenile,61+ years,Street
1021445,6,"-37.79897203, 144.9726745",,,,-37.79897203,144.9726745,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,61+ years,Street
1028578,6,"-37.83367014, 144.9871597",,,,-37.83367014,144.9871597,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1026203,6,"-37.81073632, 144.9854307",,,,-37.81073632,144.9854307,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,6-10 years (<50% canopy),Street
1030298,6,"-37.82729801, 144.9676459",,,,-37.82729801,144.9676459,,0,Red Oak,0,Quercus,1,0,0,,,Quercus rubra,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1441927,6,"-37.78275965, 144.9639568",,,,-37.78275965,144.9639568,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2010,15,Semi-Mature,21-30 years,Street
1026224,6,"-37.81062257, 144.9864516",,,,-37.81062257,144.9864516,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Mature,21-30 years,Street
1069052,6,"-37.80007621, 144.9700564",,,,-37.80007621,144.9700564,,0,Red Oak,0,Quercus,1,0,0,,,Quercus rubra,Quercus,Fagaceae,2006,19,Juvenile,61+ years,Street
1026239,6,"-37.8109984, 144.9878984",,,,-37.8109984,144.9878984,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1287414,6,"-37.79361372, 144.9569111",,,,-37.79361372,144.9569111,,0,Scarlet Oak,0,Quercus,1,0,0,,,Quercus coccinea,Quercus,Fagaceae,2008,17,Juvenile,31-60 years,Street
1062147,6,"-37.81902916, 144.9885991",,,,-37.81902916,144.9885991,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2000,25,Semi-Mature,11-20 years,Street
1030307,6,"-37.82836683, 144.9673235",,,,-37.82836683,144.9673235,,0,Red Oak,0,Quercus,1,0,0,,,Quercus rubra,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1456186,6,"-37.80293915, 144.967637",,,,-37.80293915,144.967637,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,2010,15,New,61+ years,Street
1013465,6,"-37.80976674, 144.9481087",,,,-37.80976674,144.9481087,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1064426,6,"-37.79501523, 144.9743403",,,,-37.79501523,144.9743403,,0,Swamp White Oak,0,Quercus,1,0,0,,,Quercus bicolor,Quercus,Fagaceae,2006,19,Juvenile,31-60 years,Street
1067969,6,"-37.80068277, 144.9723832",,,,-37.80068277,144.9723832,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2006,19,Juvenile,61+ years,Street
1030297,6,"-37.82714809, 144.9676895",,,,-37.82714809,144.9676895,,0,Red Oak,0,Quercus,1,0,0,,,Quercus rubra,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1023671,6,"-37.80703929, 144.9537303",,,,-37.80703929,144.9537303,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,6-10 years (<50% canopy),Street
1062472,6,"-37.80196732, 144.957932",,,,-37.80196732,144.957932,,0,Oak,0,Quercus,1,0,0,,,Quercus unknown,Quercus,Fagaceae,2000,25,Juvenile,31-60 years,Street
1025797,6,"-37.80940153, 144.9733118",,,,-37.80940153,144.9733118,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1013464,6,"-37.80985969, 144.9479252",,,,-37.80985969,144.9479252,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1456196,6,"-37.80275453, 144.9667931",,,,-37.80275453,144.9667931,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,2010,15,New,31-60 years,Street
1015650,6,"-37.79737629, 144.9456994",,,,-37.79737629,144.9456994,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,6-10 years (<50% canopy),Street
1440076,6,"-37.79865501, 144.9670923",,,,-37.79865501,144.9670923,,0,Scarlet Oak,0,Quercus,1,0,0,,,Quercus coccinea,Quercus,Fagaceae,2009,16,New,31-60 years,Street
1061245,6,"-37.8236645, 144.9592489",,,,-37.8236645,144.9592489,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,2000,25,Semi-Mature,31-60 years,Street
1059198,6,"-37.83591221, 144.9863344",,,,-37.83591221,144.9863344,,0,Algerian Oak,0,Quercus,1,0,0,,,Quercus canariensis,Quercus,Fagaceae,2000,25,Semi-Mature,61+ years,Street
1070335,6,"-37.80960341, 144.9484431",,,,-37.80960341,144.9484431,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2006,19,Semi-Mature,31-60 years,Street
1064436,6,"-37.79609126, 144.974158",,,,-37.79609126,144.974158,,0,Swamp White Oak,0,Quercus,1,0,0,,,Quercus bicolor,Quercus,Fagaceae,2006,19,Juvenile,31-60 years,Street
1013648,6,"-37.80930633, 144.9518926",,,,-37.80930633,144.9518926,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Mature,11-20 years,Street
1026266,6,"-37.81103313, 144.9901748",,,,-37.81103313,144.9901748,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Juvenile,31-60 years,Street
1441910,6,"-37.78436438, 144.9636961",,,,-37.78436438,144.9636961,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2010,15,Semi-Mature,31-60 years,Street
1030526,6,"-37.82807842, 144.957397",,,,-37.82807842,144.957397,,0,Japanese Chestnut Oak,0,Quercus,1,0,0,,,Quercus acutissima,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1013459,6,"-37.80998831, 144.9482003",,,,-37.80998831,144.9482003,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,1-5 years (<50% canopy),Street
1030294,6,"-37.82685387, 144.9677792",,,,-37.82685387,144.9677792,,0,Red Oak,0,Quercus,1,0,0,,,Quercus rubra,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1013591,6,"-37.80866029, 144.9509147",,,,-37.80866029,144.9509147,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,31-60 years,Street
1013626,6,"-37.81095077, 144.9462108",,,,-37.81095077,144.9462108,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,11-20 years,Street
1454947,6,"-37.79683133, 144.9691157",,,,-37.79683133,144.9691157,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2010,15,New,61+ years,Street
1456096,6,"-37.8036063, 144.9679503",,,,-37.8036063,144.9679503,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2010,15,New,61+ years,Street
1022740,6,"-37.80191802, 144.9583423",,,,-37.80191802,144.9583423,,0,Oak,0,Quercus,1,0,0,,,Quercus unknown,Quercus,Fagaceae,1997,28,Juvenile,31-60 years,Street
1064424,6,"-37.79489631, 144.9743633",,,,-37.79489631,144.9743633,,0,Swamp White Oak,0,Quercus,1,0,0,,,Quercus bicolor,Quercus,Fagaceae,2006,19,Juvenile,31-60 years,Street
1441903,6,"-37.78479308, 144.9636288",,,,-37.78479308,144.9636288,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2010,15,Semi-Mature,31-60 years,Street
1013595,6,"-37.80903335, 144.9501516",,,,-37.80903335,144.9501516,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,11-20 years,Street
1013606,6,"-37.80841725, 144.9508941",,,,-37.80841725,144.9508941,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,21-30 years,Street
1026243,6,"-37.81094014, 144.9873895",,,,-37.81094014,144.9873895,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,1997,28,Semi-Mature,11-20 years,Street
1454909,6,"-37.81020728, 144.9477442",,,,-37.81020728,144.9477442,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2010,15,New,31-60 years,Street
1359035,6,"-37.80924003, 144.9737568",,,,-37.80924003,144.9737568,,0,Pin Oak,0,Quercus,1,0,0,,,Quercus palustris,Quercus,Fagaceae,2009,16,Semi-Mature,21-30 years,Street
1064428,6,"-37.79554425, 144.974253",,,,-37.79554425,144.974253,,0,Swamp White Oak,0,Quercus,1,0,0,,,Quercus bicolor,Quercus,Fagaceae,2006,19,Juvenile,31-60 years,Street
1040226,6,"-37.81049176, 144.9827947",,,,-37.81049176,144.9827947,,0,Port Jackson or Rusty Fig,0,Ficus,1,0,0,,,Ficus rubiginosa,Ficus,Moraceae,1998,27,Mature,21-30 years,Park
1035796,6,"-37.83852679, 144.9804156",,,,-37.83852679,144.9804156,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,31-60 years,Park
1358621,6,"-37.81971213, 144.9460282",,,,-37.81971213,144.9460282,,0,Port Jackson or Rusty Fig,0,Ficus,1,0,0,,,Ficus rubiginosa,Ficus,Moraceae,2009,16,Semi-Mature,61+ years,Park
1040819,6,"-37.8029923, 144.9629729",,,,-37.8029923,144.9629729,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,31-60 years,Park
1040437,6,"-37.81109355, 144.9782851",,,,-37.81109355,144.9782851,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,21-30 years,Park
1035425,6,"-37.8389068, 144.9836112",,,,-37.8389068,144.9836112,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,21-30 years,Park
1037602,6,"-37.78914278, 144.960284",,,,-37.78914278,144.960284,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,31-60 years,Park
1036933,6,"-37.8056749, 144.9729931",,,,-37.8056749,144.9729931,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,21-30 years,Park
1358169,6,"-37.824606, 144.9454169",,,,-37.824606,144.9454169,,0,Hill驴s Weeping Fig,0,Ficus,1,0,0,,,Ficus microcarpa,Ficus,Moraceae,2009,16,Semi-Mature,21-30 years,Park
1057943,6,"-37.78953705, 144.9226112",,,,-37.78953705,144.9226112,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1999,26,Semi-Mature,31-60 years,Park
1040065,6,"-37.81483701, 144.9765098",,,,-37.81483701,144.9765098,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,31-60 years,Park
1034943,6,"-37.84472894, 144.9835329",,,,-37.84472894,144.9835329,,0,Small-leaved Fig,0,Ficus,1,0,0,,,Ficus obliqua,Ficus,Moraceae,1998,27,Semi-Mature,11-20 years,Park
1058284,6,"-37.81068468, 144.9785054",,,,-37.81068468,144.9785054,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,11-20 years,Park
1358203,6,"-37.8247513, 144.9471904",,,,-37.8247513,144.9471904,,0,Hill驴s Weeping Fig,0,Ficus,1,0,0,,,Ficus microcarpa,Ficus,Moraceae,2009,16,Semi-Mature,21-30 years,Park
1040406,6,"-37.81007646, 144.9784833",,,,-37.81007646,144.9784833,,0,Moreton Bay Fig,0,Ficus,1,0,0,,,Ficus macrophylla,Ficus,Moraceae,1998,27,Mature,6-10 years (<50% canopy),Park
